complaint_id,issue_id,submission_date,unit_type,space_type,urgency,major_category,minor_category,issue_code
6967799,14548654,4/4/2018,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY
6967799,14548655,4/13/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY
6967803,14548665,8/12/2018,APARTMENT,KITCHEN,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6967815,14548689,1/31/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6967824,14548716,3/1/2018,APARTMENT,KITCHEN,EMERGENCY,FLOORING/STAIRS,FLOOR,SAGGING OR SLOPING
6967824,14548717,7/18/2018,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6967824,14548718,7/15/2017,APARTMENT,KITCHEN,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6967824,14548719,5/6/2017,APARTMENT,BATHROOM,EMERGENCY,ELECTRIC,LIGHTING,FIXTURE WET OR FLOODED
6967824,14548720,6/14/2017,APARTMENT,BATHROOM,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6967837,14548764,3/26/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6967837,14548765,11/15/2017,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,REFRIGERATOR,BROKEN DOOR SEAL
6967837,14548766,1/28/2017,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BATHTUB/SHOWER,FAUCET BROKEN/MISSING/LEAKING
6967837,14548767,9/17/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6967837,14548768,12/2/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6967837,14548769,1/12/2018,APARTMENT,BATHROOM,EMERGENCY,ELECTRIC,LIGHTING,FIXTURE WET OR FLOODED
6967841,14548784,12/25/2017,BUILDING,BUILDING-WIDE,EMERGENCY,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER
6967863,14548833,2/7/2017,PUBLIC AREA,LOBBY,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6967874,14548861,4/9/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6967900,14548958,7/23/2018,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BATHTUB/SHOWER,BROKEN OR MISSING
6967900,14548959,6/4/2017,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BATHTUB/SHOWER,FAUCET BROKEN/MISSING/LEAKING
6967900,14548960,11/9/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,FLOORING/STAIRS,FLOOR,TILE BROKEN OR MISSING
6967900,14548961,12/8/2017,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BATHTUB/SHOWER,CHIPPED OR RUSTED
6967903,14548970,1/16/2017,PUBLIC AREA,BUILDING ENTRANCE,NON EMERGENCY,ELECTRIC,NO LIGHTING,ONE ROOM OR AREA
6967904,14548971,4/3/2017,APARTMENT,ENTIRE APARTMENT,IMMEDIATE EMERGENCY,ELECTRIC,POWER OUTAGE,ENTIRE APARTMENT
6967904,14548972,3/28/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6967904,14548973,5/11/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,GENERAL,COOKING GAS,SHUT-OFF
6967904,14548974,6/29/2017,APARTMENT,KITCHEN,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6967904,14548975,1/14/2018,APARTMENT,LIVING ROOM,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6967904,14548976,7/14/2018,APARTMENT,LIVING ROOM,IMMEDIATE EMERGENCY,PAINT/PLASTER,CEILING,COLLAPSING OR FALLING
6967913,14548990,10/28/2017,APARTMENT,KITCHEN,EMERGENCY,FLOORING/STAIRS,FLOOR,HOLE IN WALKING AREA
6967913,14548991,5/2/2018,APARTMENT,LIVING ROOM,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6967913,14548992,1/17/2018,APARTMENT,KITCHEN,NON EMERGENCY,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY
6967913,14548993,6/26/2017,APARTMENT,LIVING ROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,FLOOR COVERING TORN OR MISSING
6967913,14548994,7/18/2017,APARTMENT,KITCHEN,NON EMERGENCY,FLOORING/STAIRS,FLOOR,FLOOR COVERING TORN OR MISSING
6967919,14549014,5/9/2018,APARTMENT,BATHROOM,IMMEDIATE EMERGENCY,PAINT/PLASTER,CEILING,COLLAPSING OR FALLING
6967919,14549015,8/5/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY
6967919,14549016,5/28/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,CEILING,DIRTY OR UNSANITARY
6967919,14549017,7/3/2018,APARTMENT,KITCHEN,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6967919,14549018,10/1/2017,APARTMENT,BATHROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6967919,14549019,8/2/2018,APARTMENT,LIVING ROOM,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6967919,14549020,6/22/2018,APARTMENT,BATHROOM,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6967919,14549021,1/30/2017,APARTMENT,BEDROOM,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6967919,14549022,6/18/2018,APARTMENT,KITCHEN,EMERGENCY,FLOORING/STAIRS,FLOOR,SAGGING OR SLOPING
6967919,14549023,12/13/2018,APARTMENT,BATHROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6967922,14549037,12/29/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6967922,14549038,11/10/2017,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BATHTUB/SHOWER,CHIPPED OR RUSTED
6967922,14549039,11/26/2017,APARTMENT,BEDROOM,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6967922,14549040,8/6/2018,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6967922,14549041,2/7/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6967922,14549042,9/6/2018,APARTMENT,KITCHEN,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6967933,14549078,12/7/2017,APARTMENT,ENTRANCE/FOYER,EMERGENCY,DOOR/WINDOW,DOOR,LOCK BROKEN OR MISSING
6967933,14549079,1/25/2017,APARTMENT,KITCHEN,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6967933,14549080,8/26/2018,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,REFRIGERATOR,BROKEN DOOR SEAL
6967933,14549081,4/26/2017,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BASIN/SINK,BASIN BROKEN/LEAKING
6967952,14549147,12/30/2018,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,TOILET,BOWL STOPPED UP
6967952,14549148,9/10/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6967952,14549149,2/14/2017,APARTMENT,BEDROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,FLOOR COVERING TORN OR MISSING
6967952,14549150,5/15/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6967952,14549151,7/4/2018,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,ELECTRIC/GAS RANGE,PILOT LIGHT OUT
6967952,14549152,1/21/2017,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,REFRIGERATOR,BROKEN DOOR SEAL
6967952,14549153,8/12/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6967952,14549154,7/2/2018,APARTMENT,BEDROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6967952,14549155,4/19/2018,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BATHTUB/SHOWER,BROKEN OR MISSING
6967958,14549167,7/7/2017,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BASIN/SINK,PIPE LEAKING
6967958,14549168,7/3/2017,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING
6967958,14549169,4/6/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,OTHER
6967958,14549170,1/26/2017,APARTMENT,BEDROOM,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6967958,14549171,3/31/2018,APARTMENT,BEDROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6967960,14549175,3/17/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6967984,14549223,12/19/2018,APARTMENT,LIVING ROOM,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6967985,14549225,7/31/2018,APARTMENT,KITCHEN,NON EMERGENCY,FLOORING/STAIRS,FLOOR,HOLE IN NON-WALKING AREA
6967985,14549226,3/25/2017,APARTMENT,KITCHEN,NON EMERGENCY,GENERAL,CABINET,DAMAGED OR MISSING
6967985,14549227,8/15/2018,APARTMENT,BATHROOM,NON EMERGENCY,GENERAL,CABINET,DAMAGED OR MISSING
6967985,14549228,3/10/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,CEILING,DIRTY OR UNSANITARY
6967985,14549229,9/20/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY
6967985,14549230,4/4/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6967985,14549231,5/28/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6967985,14549232,12/12/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6967987,14549235,10/8/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,SAFETY,CARBON MONOXIDE DETECTOR,BROKEN OR MISSING
6967987,14549236,4/3/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6967987,14549237,3/31/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,FLOORING/STAIRS,FLOOR,HOLE IN NON-WALKING AREA
6967987,14549238,6/12/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,OTHER
6967987,14549239,7/12/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6967987,14549240,4/26/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,SAFETY,SMOKE DETECTOR,BROKEN OR MISSING
6968193,14549456,1/7/2017,APARTMENT,LIVING ROOM,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6968205,14549495,6/12/2018,PUBLIC AREA,YARD,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6968212,14549507,2/22/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6968212,14549508,9/6/2017,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,REFRIGERATOR,BROKEN DOOR SEAL
6968219,14549522,12/28/2018,APARTMENT,BATHROOM,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6968219,14549523,11/21/2017,APARTMENT,BATHROOM,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6968223,14549532,6/24/2018,APARTMENT,PRIVATE HALL,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6968223,14549533,5/13/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6968229,14549552,6/20/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,SAFETY,SMOKE DETECTOR,BROKEN OR MISSING
6968229,14549553,9/14/2017,APARTMENT,OTHER ROOM/AREA,NON EMERGENCY,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING
6968229,14549554,6/9/2017,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6968229,14549555,3/17/2018,APARTMENT,LIVING ROOM,NON EMERGENCY,PAINT/PLASTER,WINDOW/FRAME,PEELING OR FLAKING PAINT
6968229,14549556,12/25/2017,APARTMENT,BEDROOM,NON EMERGENCY,PAINT/PLASTER,WINDOW/FRAME,PEELING OR FLAKING PAINT
6968229,14549557,10/9/2017,APARTMENT,BEDROOM,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6968229,14549558,6/17/2017,APARTMENT,LIVING ROOM,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6968229,14549559,10/15/2017,APARTMENT,BEDROOM,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6968229,14549560,12/26/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,SAFETY,CARBON MONOXIDE DETECTOR,BROKEN OR MISSING
6968232,14549566,4/12/2017,APARTMENT,BATHROOM,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6968235,14549570,4/5/2018,APARTMENT,BATHROOM,IMMEDIATE EMERGENCY,PAINT/PLASTER,CEILING,COLLAPSING OR FALLING
6968235,14549571,4/5/2017,APARTMENT,BATHROOM,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6968235,14549572,8/26/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6968241,14549582,9/17/2017,PUBLIC AREA,OTHER ROOM/AREA,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6968247,14549614,12/17/2018,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BASIN/SINK,PIPE LEAKING
6968247,14549615,9/7/2018,APARTMENT,KITCHEN,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6968247,14549616,8/7/2018,APARTMENT,ENTRANCE/FOYER,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6968247,14549617,4/14/2018,APARTMENT,LIVING ROOM,EMERGENCY,DOOR/WINDOW,WINDOW PANE,GLASS BROKEN OR MISSING
6968247,14549618,11/27/2018,APARTMENT,BEDROOM,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6968247,14549619,7/1/2018,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,TOILET,BOWL CRACKED OR LEAKING
6968247,14549620,4/23/2018,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,TOILET,BOWL LOOSE OR WOBBLY
6968254,14549636,12/11/2017,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING
6968255,14549637,3/24/2017,APARTMENT,ENTIRE APARTMENT,IMMEDIATE EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,HEAT ON IN SUMMER
6968271,14549682,4/3/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6968289,14549724,11/30/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6968291,14549727,5/29/2018,APARTMENT,BATHROOM,EMERGENCY,ELECTRIC,LIGHTING,FIXTURE WET OR FLOODED
6968291,14549728,5/27/2018,APARTMENT,BATHROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6968291,14549729,4/21/2018,APARTMENT,BATHROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,TILE BROKEN OR MISSING
6968291,14549730,1/21/2017,APARTMENT,KITCHEN,NON EMERGENCY,FLOORING/STAIRS,FLOOR,FLOOR COVERING TORN OR MISSING
6968291,14549731,5/10/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6968291,14549732,10/23/2017,APARTMENT,KITCHEN,NON EMERGENCY,GENERAL,CABINET,DAMAGED OR MISSING
6968302,14549766,12/1/2018,APARTMENT,BATHROOM,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6968302,14549767,10/27/2018,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,WALL,TILE BROKEN OR MISSING
6968302,14549768,1/11/2017,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,ELECTRIC/GAS RANGE,PILOT LIGHT OUT
6968302,14549769,2/10/2017,APARTMENT,PRIVATE HALL,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6968302,14549770,11/29/2018,APARTMENT,BATHROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6968332,14549872,9/18/2017,APARTMENT,BATHROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6968341,14549891,4/6/2018,APARTMENT,BATHROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6968341,14549892,3/30/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,OTHER
6968341,14549893,10/8/2018,APARTMENT,BEDROOM,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6968341,14549894,6/14/2018,APARTMENT,BEDROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6968341,14549895,12/30/2018,APARTMENT,KITCHEN,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6968341,14549896,12/21/2017,APARTMENT,PRIVATE HALL,EMERGENCY,ELECTRIC,NO LIGHTING,ONE ROOM OR AREA
6968341,14549897,3/23/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,SAFETY,WINDOW GUARD BROKEN/MISSING,CHILD UNDER 11
6968341,14549898,9/1/2018,APARTMENT,BATHROOM,EMERGENCY,ELECTRIC,LIGHTING,FIXTURE WET OR FLOODED
6968346,14549918,3/11/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6968350,14549925,3/11/2018,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6968350,14549932,10/25/2018,APARTMENT,LIVING ROOM,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6968350,14549938,2/3/2017,APARTMENT,KITCHEN,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6972178,14553810,11/16/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,ELECTRIC,LIGHTING,FIXTURE SPARKS WHEN TURNED ON
6972178,14553811,2/10/2017,APARTMENT,BATHROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,TILE BROKEN OR MISSING
6972178,14553812,12/3/2018,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,ELECTRIC/GAS RANGE,PILOT LIGHT OUT
6972178,14553813,7/16/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6972178,14553814,9/8/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,ELECTRIC,LIGHTING,DIMS OR FLICKERS
6972178,14553815,1/15/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,ELECTRIC,WIRING,ILLEGAL
6972185,14553826,1/31/2018,APARTMENT,BATHROOM,IMMEDIATE EMERGENCY,PAINT/PLASTER,CEILING,COLLAPSING OR FALLING
6972185,14553827,8/6/2017,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6972185,14553828,8/1/2018,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,REFRIGERATOR,BROKEN DOOR SEAL
6972185,14553829,12/11/2017,APARTMENT,BATHROOM,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6972224,14553927,7/24/2018,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,TOILET,BOWL CRACKED OR LEAKING
6972224,14553928,1/31/2018,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,REFRIGERATOR,BROKEN DOOR SEAL
6972224,14553929,8/23/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY
6972224,14553930,12/28/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6972224,14553931,7/3/2017,APARTMENT,BATHROOM,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6972224,14553932,4/22/2017,APARTMENT,BEDROOM,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6972224,14553933,2/18/2017,APARTMENT,KITCHEN,EMERGENCY,APPLIANCE,ELECTRIC/GAS RANGE,OVEN DOOR MISSING OR BROKEN
6972224,14553934,11/26/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,FLOORING/STAIRS,FLOOR,HOLE IN WALKING AREA
6972224,14553935,6/24/2018,APARTMENT,BATHROOM,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6972224,14553936,9/24/2018,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BATHTUB/SHOWER,LEAKING INTO OTHER APARTMENT
6972226,14553944,8/10/2017,APARTMENT,LIVING ROOM,EMERGENCY,ELECTRIC,NO LIGHTING,ONE ROOM OR AREA
6972226,14553945,4/1/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,OTHER
6972226,14553946,9/23/2018,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6972226,14553947,1/26/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6972226,14553948,10/19/2017,APARTMENT,LIVING ROOM,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6972237,14553995,11/25/2017,APARTMENT,KITCHEN,EMERGENCY,PLUMBING,BASIN/SINK,DRAIN PIPE BLOCKED OR BROKEN
6972237,14553996,5/31/2018,APARTMENT,LIVING ROOM,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6972237,14553997,2/21/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6972249,14554056,9/4/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6972249,14554058,8/5/2018,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BATHTUB/SHOWER,CHIPPED OR RUSTED
6972249,14554060,1/18/2018,APARTMENT,BEDROOM,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6972276,14554137,10/8/2018,APARTMENT,BATHROOM,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6972276,14554138,7/14/2018,APARTMENT,KITCHEN,NON EMERGENCY,PLUMBING,BASIN/SINK,FAUCET BROKEN/MISSING/LEAKING
6972276,14554139,5/20/2017,APARTMENT,BATHROOM,EMERGENCY,ELECTRIC,NO LIGHTING,ONE ROOM OR AREA
6972281,14554154,8/5/2017,APARTMENT,ENTRANCE/FOYER,IMMEDIATE EMERGENCY,PAINT/PLASTER,CEILING,COLLAPSING OR FALLING
6972281,14554155,2/11/2018,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,WATER LEAK,DAMP SPOT,FROM WALL OR CEILING
6972287,14554177,1/9/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6972288,14554178,1/31/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6972296,14554222,1/3/2017,APARTMENT,KITCHEN,IMMEDIATE EMERGENCY,PAINT/PLASTER,CEILING,COLLAPSING OR FALLING
6972296,14554223,2/23/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,ELECTRIC,LIGHTING,DIMS OR FLICKERS
6972296,14554224,1/23/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6972296,14554225,8/3/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6972296,14554226,5/24/2017,APARTMENT,KITCHEN,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6972296,14554227,5/28/2017,APARTMENT,BATHROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6972296,14554228,4/28/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,ELECTRIC,LIGHTING,FIXTURE SPARKS WHEN TURNED ON
6972296,14554229,1/29/2017,APARTMENT,BATHROOM,IMMEDIATE EMERGENCY,PAINT/PLASTER,CEILING,COLLAPSING OR FALLING
6972298,14554235,8/23/2018,APARTMENT,KITCHEN,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6972298,14554236,3/9/2018,APARTMENT,PRIVATE HALL,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6972298,14554237,1/6/2018,APARTMENT,PRIVATE HALL,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6972298,14554238,1/31/2018,APARTMENT,PRIVATE HALL,NON EMERGENCY,WATER LEAK,DAMP SPOT,FROM WALL OR CEILING
6972298,14554239,12/1/2018,APARTMENT,KITCHEN,NON EMERGENCY,WATER LEAK,DAMP SPOT,FROM WALL OR CEILING
6972298,14554240,1/11/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,SAFETY,SMOKE DETECTOR,BROKEN OR MISSING
6972304,14554254,2/20/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,ELECTRIC,NO LIGHTING,ONE ROOM OR AREA
